1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,2,0,2,2,0,1,0,0,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,1,0,1,2,3,3,1,9,4,6,0,6,3,5,16,17,11,25,17,3,0,7,9,5,1,2,0,3,0,0,30,6,16,28,2,6,10,7,23,14,0,34,6,0,18,66,0,0,3,3,0,0,0,10,2,0,1,10,1,19,0,0,30,0,2,0,35,0,0,26,6,0,19,1,0,4,2,5,2,0,1,8,3,14,17,0,10,90,1
1997,0,0,0,2,0,0,1,0,0,0,2,8,5,0,0,0,0,0,0,0,0,0,1,0,0,2,4,4,21,0,0,1,2,4,1,4,8,7,3,5,13,5,9,30,17,18,8,42,3,0,11,9,1,4,1,0,6,0,0,27,7,8,32,2,5,1,8,16,10,0,17,9,1,13,77,1,2,6,4,0,0,0,14,3,0,1,13,5,21,1,0,32,0,3,0,16,0,0,17,10,0,15,1,0,14,0,1,1,0,5,14,0,6,13,2,11,68,2
1998,0,0,0,0,2,0,0,5,0,0,8,13,4,0,0,0,0,0,0,4,0,1,0,0,0,3,3,2,20,4,0,5,1,3,2,1,5,1,4,3,14,3,7,17,28,31,10,25,6,0,9,24,3,3,10,0,10,0,1,24,7,14,28,1,6,6,13,22,12,0,41,4,2,31,80,1,0,5,3,0,0,0,11,6,2,2,8,1,20,0,0,32,0,0,1,32,0,0,21,10,0,25,1,0,11,1,4,4,0,2,17,0,13,27,0,25,61,5
1999,0,0,0,1,2,0,0,4,0,0,3,14,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3,6,36,1,0,4,6,2,4,0,11,5,2,1,14,3,8,33,19,4,6,27,4,0,5,18,5,2,21,0,12,0,0,23,4,13,30,2,8,3,9,16,10,0,23,6,0,18,108,0,2,6,7,0,1,0,12,2,2,6,6,7,24,0,0,30,0,1,1,30,0,0,26,8,0,21,1,0,11,1,0,12,0,0,11,0,19,32,0,15,87,2
2000,0,0,0,0,0,2,1,1,0,0,8,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2,17,2,0,4,0,2,1,0,8,6,0,4,14,4,6,19,17,16,9,34,4,0,1,15,2,0,14,0,6,0,0,21,7,10,26,0,13,2,7,22,9,3,33,11,2,29,82,0,1,10,1,0,1,1,7,4,2,2,6,4,20,0,0,31,0,1,0,25,0,0,14,8,0,15,1,0,6,2,1,2,0,4,6,0,12,15,0,13,78,3
2001,0,0,2,0,0,1,0,2,1,0,6,15,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,13,3,0,4,0,2,1,0,9,3,0,2,8,6,4,31,24,13,4,20,7,0,4,8,2,4,18,0,6,0,0,18,7,12,23,2,7,2,6,22,7,0,22,1,0,23,76,0,0,2,3,0,0,0,7,1,1,1,7,2,28,0,0,34,0,2,0,25,0,0,22,6,0,31,0,0,4,1,2,5,0,1,8,1,25,16,2,7,79,4
2002,0,0,0,0,6,1,0,3,0,0,4,11,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,17,3,0,2,0,0,1,1,8,2,2,3,15,13,5,18,13,20,14,15,3,0,1,19,5,1,14,0,10,0,0,22,7,11,31,0,7,11,11,32,15,0,22,11,1,28,83,0,0,4,2,0,0,0,13,1,3,1,8,9,33,0,0,31,0,2,0,43,0,0,22,6,0,19,0,2,3,1,1,2,1,3,9,0,11,11,0,10,66,5
2003,0,0,0,0,0,0,0,4,2,2,6,13,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,3,13,0,0,4,0,2,0,0,2,1,1,1,7,3,2,20,7,12,6,24,7,0,3,31,5,2,25,0,9,2,0,27,5,14,29,0,11,6,4,17,13,0,15,4,0,21,109,1,0,5,0,0,0,0,6,3,0,5,2,6,29,0,0,23,0,0,0,29,0,0,22,16,0,21,0,1,1,2,0,7,0,2,8,0,11,10,0,14,79,3
2004,0,0,0,1,0,1,0,3,0,0,28,21,7,1,0,0,0,1,1,0,0,1,0,0,0,1,3,5,32,1,0,3,2,0,0,0,9,2,0,1,10,8,5,23,9,17,2,28,3,0,2,10,2,3,11,0,7,0,0,13,3,7,33,1,6,3,3,18,8,0,23,14,0,22,88,2,0,10,0,0,0,0,10,2,2,3,5,6,30,0,0,33,0,1,0,36,0,1,4,8,0,20,1,1,3,1,0,4,0,0,9,3,14,13,0,7,63,3
2005,2,0,0,1,1,1,0,0,0,1,3,18,1,0,0,0,0,1,0,0,0,0,0,14,2,1,2,1,13,3,0,5,0,1,2,2,12,1,2,2,6,8,7,25,13,12,5,26,4,0,6,16,4,6,17,2,5,0,1,18,6,13,27,1,8,4,8,28,13,2,20,7,1,16,91,0,1,8,2,0,0,0,12,2,1,1,7,4,16,0,0,29,0,4,0,33,0,1,14,10,0,25,0,0,2,5,0,2,1,8,9,0,16,14,0,5,58,4
2006,0,0,2,0,0,2,0,2,1,1,12,8,7,0,0,0,0,1,0,1,0,0,0,2,0,0,0,4,12,1,0,4,1,1,2,0,11,3,0,0,6,3,1,10,12,15,5,18,5,0,3,10,4,2,17,0,4,0,0,19,4,13,33,2,5,10,6,18,8,0,29,2,0,8,69,0,1,12,0,0,0,0,6,4,1,2,9,6,25,0,0,29,0,0,1,31,0,1,14,6,0,16,1,0,5,2,1,16,0,3,16,0,15,15,0,13,63,4
2007,0,0,0,1,2,1,0,0,0,4,6,8,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,11,2,0,4,0,1,1,0,9,3,1,3,8,7,4,25,15,9,4,21,1,0,8,10,1,6,7,0,8,1,0,15,5,14,14,1,9,5,1,21,3,0,31,2,0,9,87,1,1,7,3,0,0,1,9,1,2,2,8,1,15,0,0,33,0,1,0,25,0,0,14,10,0,13,1,1,5,0,1,0,0,3,13,1,11,14,0,16,54,4
2008,0,0,1,0,3,1,0,3,0,1,13,13,4,0,0,0,0,0,1,1,0,0,0,1,2,0,2,5,22,2,1,6,2,4,1,0,9,1,2,1,7,12,5,26,26,5,4,39,4,0,1,14,5,3,12,0,6,0,0,10,10,13,25,3,11,3,3,17,7,1,19,4,1,20,69,1,1,14,4,0,0,0,10,4,3,3,10,4,22,0,1,37,0,1,0,29,0,0,7,7,0,21,7,1,7,0,0,0,0,3,21,0,7,12,0,11,103,4
2009,0,0,0,0,3,1,0,5,0,1,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,25,0,0,7,2,2,1,0,6,1,1,1,10,11,3,15,28,6,8,23,5,0,1,17,2,5,9,1,5,0,0,12,8,12,25,2,8,6,4,19,5,0,19,6,2,4,80,1,3,9,1,0,1,0,7,3,3,4,6,4,18,0,0,34,0,1,0,29,0,0,12,14,0,18,1,0,2,1,0,2,0,6,8,2,14,16,0,9,62,3
2010,0,0,2,0,4,1,0,4,0,0,6,19,0,0,0,0,0,0,0,1,0,2,0,1,1,1,1,4,46,1,0,6,1,2,3,1,11,3,3,4,11,9,5,24,16,8,9,29,4,0,0,18,2,3,10,0,1,0,2,11,1,15,29,2,13,10,7,24,11,0,18,10,1,13,87,1,0,11,1,0,2,0,7,0,1,2,9,2,20,0,1,32,0,3,0,30,0,1,12,12,1,23,7,1,7,2,0,8,0,4,18,0,19,25,0,11,89,3
2011,1,0,0,0,4,1,0,3,0,0,6,10,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4,25,3,0,6,0,1,0,0,7,2,0,3,5,7,0,15,14,17,13,24,8,1,13,9,3,3,6,0,6,0,3,18,6,10,21,2,8,5,8,15,8,0,7,2,3,10,84,3,0,10,1,1,0,0,16,2,1,2,4,2,22,0,0,31,0,3,0,24,0,0,10,10,0,26,6,0,5,0,0,2,0,3,12,0,7,16,0,9,66,5
2012,0,0,0,2,2,0,0,0,0,0,2,14,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,19,2,0,5,0,0,2,1,10,1,0,2,3,11,3,20,20,9,7,16,0,0,6,15,1,2,4,0,6,0,0,11,5,12,20,2,10,7,5,21,5,0,13,5,3,5,78,4,1,6,1,0,0,0,7,4,1,5,8,1,19,0,0,37,0,0,0,43,0,0,12,12,0,32,1,0,5,0,0,3,0,2,7,0,7,19,0,10,71,5
2013,0,0,0,0,0,1,0,3,0,1,2,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,5,0,2,0,2,3,0,5,1,2,4,4,12,7,26,18,13,8,27,4,0,3,22,3,8,16,0,3,0,0,12,4,20,18,3,14,11,1,14,6,0,23,8,0,8,83,0,0,6,2,0,1,1,9,2,3,3,6,1,22,0,0,39,0,1,0,26,0,0,13,12,0,18,2,0,8,1,0,2,0,6,9,0,9,9,1,3,68,3
2014,0,0,0,0,2,0,0,3,0,0,2,9,3,0,0,0,0,0,1,1,0,0,1,1,0,0,1,4,9,0,0,2,2,0,0,0,8,0,3,2,0,2,5,20,13,8,2,30,4,0,2,7,1,2,5,1,3,2,0,12,5,11,17,0,14,1,3,9,5,0,18,1,0,5,81,3,1,9,2,0,0,0,9,4,2,1,6,1,22,0,0,43,0,3,0,24,0,2,18,10,0,16,2,1,7,3,0,0,0,8,3,1,5,13,0,3,47,2
2015,0,2,0,1,2,0,0,2,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,13,2,0,4,1,1,4,0,6,0,0,5,7,8,1,11,6,17,5,26,2,0,7,9,0,2,6,0,4,1,0,15,5,17,26,2,20,11,2,18,7,0,17,8,0,7,88,2,0,6,1,0,0,0,11,7,1,4,9,5,22,0,0,43,0,1,0,23,1,5,17,17,0,29,1,0,4,2,0,1,0,2,6,0,10,17,0,1,64,3
2016,0,0,1,1,0,0,0,2,0,0,1,16,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,6,2,0,7,1,1,2,1,7,0,1,3,6,10,4,19,16,19,8,31,3,0,3,13,2,4,11,0,10,2,0,19,4,8,14,2,11,4,2,5,6,0,11,12,0,11,89,2,2,15,4,0,0,0,14,4,2,1,2,1,26,0,0,43,1,5,0,28,0,1,22,10,0,22,1,0,5,1,0,0,0,2,7,1,9,11,0,6,63,2
2017,1,0,0,0,8,0,0,1,0,0,6,17,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,19,3,0,5,1,1,1,0,7,2,0,4,3,8,2,14,14,10,1,33,1,0,10,12,3,2,1,0,7,0,0,6,5,19,20,1,6,7,1,9,6,0,20,5,0,0,100,4,0,13,3,0,0,0,14,9,0,3,8,1,15,0,0,39,0,1,0,25,0,1,18,14,0,25,4,0,5,0,0,2,0,10,6,0,15,15,0,4,67,5
2018,0,0,0,1,0,0,0,1,1,2,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,6,3,0,1,0,1,2,0,10,0,0,3,4,8,7,17,32,6,5,35,2,0,8,10,1,3,13,0,4,1,0,17,5,9,30,2,10,8,1,8,7,0,11,6,0,0,79,3,0,18,2,0,0,0,6,2,0,3,5,2,12,0,0,39,0,0,0,22,1,0,13,12,0,29,3,0,5,0,0,0,0,2,10,0,8,15,0,11,61,1
2019,6,1,1,6,0,0,1,4,0,1,1,14,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,2,6,1,0,3,2,1,0,0,5,0,0,6,4,5,3,13,24,16,9,46,3,0,7,8,2,8,13,0,7,0,0,5,4,14,29,4,12,4,2,12,8,0,14,6,0,9,94,1,2,3,2,0,0,0,10,2,1,0,2,0,9,0,0,34,0,1,1,23,1,1,15,10,0,23,4,0,7,0,0,1,0,6,6,1,10,13,0,1,86,2
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,0,0,2,0,2,0,1,0,12,2,0,0,0,0,1,2,1,0,0,0,0,0,0,2,6,16,1,0,2,0,0,0,0,7,0,0,2,2,12,5,11,11,10,5,22,5,0,1,6,0,3,6,0,2,0,0,17,3,2,31,2,12,6,1,9,3,0,4,5,0,5,95,2,2,7,1,0,1,0,11,4,0,0,3,1,11,0,0,45,0,0,1,26,0,0,12,14,0,22,0,2,3,0,0,1,0,3,4,0,14,7,0,7,71,5
2022,0,0,0,0,4,2,0,2,1,0,2,22,0,0,0,0,0,0,1,1,0,0,0,1,0,3,1,0,8,0,2,2,1,0,1,1,5,4,0,3,6,13,9,11,14,10,2,38,2,0,4,4,2,6,18,0,2,0,0,11,5,12,32,2,22,11,3,10,10,2,13,2,0,5,92,5,1,19,0,0,1,0,11,1,1,2,9,1,19,0,0,50,0,1,0,22,0,0,18,12,0,37,5,2,6,2,0,5,0,3,6,0,13,24,0,10,71,5
2023,0,0,0,0,0,0,0,2,0,3,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,2,0,2,0,2,0,0,6,5,0,2,1,13,9,9,4,6,0,46,6,0,1,2,1,6,8,0,2,0,0,7,4,7,25,4,7,11,8,14,9,0,29,3,2,2,128,5,1,13,8,0,0,0,10,4,0,3,9,2,11,0,0,45,0,2,0,21,0,0,11,8,0,23,4,0,4,1,1,7,0,1,5,0,11,18,0,5,98,6
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
