1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,1,0,0,14,8,0,14,3,0,0,0,0,1,6,27,0,3,0,1,25,5,0,0,2,0,0,0,0,0,1,0,0,8,33,0,0,2,1,0,6,19,32,8,12,2,1,15,26,0,4,77,31,81,30,0,31,44,2,74,0,58,2,0,5,0,1,0,2,17,27,27,12,7,26,9,8,3,2,0,5,0,1,3,0,18,1,1,8,4,11,5,0,11,12,12,37,13,11,2,0,19,14,0
1997,0,0,0,4,4,0,4,10,0,0,0,0,0,6,21,0,10,0,0,40,5,1,0,6,5,0,1,0,0,0,0,0,9,53,0,0,1,0,0,9,21,48,5,13,0,0,27,26,0,3,107,11,64,28,0,34,52,0,64,5,31,4,0,24,3,0,2,1,28,33,16,5,1,44,3,3,1,4,0,0,0,0,1,3,14,2,0,9,0,25,12,1,18,18,14,36,4,10,3,1,35,12,0
1998,0,1,0,7,4,0,23,7,0,1,0,0,1,6,22,0,6,0,0,55,2,0,0,3,8,0,2,0,0,0,0,1,8,45,0,0,1,0,0,11,33,35,9,12,4,0,17,32,0,8,75,40,96,13,0,46,44,0,80,2,53,0,0,18,3,0,1,0,31,34,34,9,3,38,3,9,3,3,0,0,0,1,1,4,27,4,0,10,1,14,6,2,17,10,23,53,9,23,2,0,26,5,0
1999,1,0,1,7,8,0,10,4,0,1,0,1,1,11,28,3,15,0,0,60,8,1,0,4,2,0,0,0,0,0,0,0,12,40,0,0,2,0,0,11,14,41,5,14,0,0,28,25,0,4,75,25,67,33,0,22,55,0,71,0,51,1,0,10,3,0,0,1,33,30,27,2,2,74,2,13,2,0,0,2,1,1,1,10,25,1,0,6,0,26,6,1,20,14,26,57,10,5,1,0,23,11,0
2000,0,0,0,8,6,0,10,2,0,0,0,0,0,6,17,0,8,0,0,47,17,2,0,3,3,0,1,0,0,0,0,0,11,43,0,0,3,0,0,9,24,35,7,4,3,0,21,29,0,4,95,20,85,25,0,37,62,0,78,0,27,2,0,15,2,0,0,2,31,24,23,6,1,89,3,10,5,2,0,0,0,1,1,7,10,4,0,8,0,27,4,1,17,11,24,43,5,8,1,0,27,7,0
2001,0,0,0,4,2,0,5,0,1,0,0,0,0,4,19,0,17,0,0,39,5,0,0,5,0,0,2,0,2,0,0,0,6,60,0,0,0,0,1,6,15,40,3,4,2,0,18,18,0,2,89,36,74,30,0,26,46,0,42,2,42,5,0,14,0,0,1,0,26,21,28,4,0,28,10,6,2,0,50,0,0,0,1,1,13,1,0,11,1,12,3,1,21,17,13,25,9,10,0,0,18,6,0
2002,0,0,0,7,9,0,6,0,4,4,0,0,0,9,30,0,19,0,0,49,12,1,1,6,5,0,1,0,1,0,0,1,8,72,0,0,2,0,1,6,36,44,5,4,5,0,29,41,0,7,123,23,90,21,0,40,40,0,61,0,41,2,0,14,3,1,0,4,17,28,34,9,2,61,1,16,6,3,0,0,0,2,0,4,9,2,0,6,5,43,4,1,19,11,17,37,7,15,0,0,25,10,0
2003,2,0,0,8,5,0,8,1,0,1,0,0,2,10,21,0,12,7,0,32,6,0,0,5,2,0,0,0,1,0,0,1,4,50,1,0,0,0,0,4,42,36,4,8,4,0,18,17,0,14,61,31,78,25,0,42,66,0,55,0,62,0,0,9,4,0,0,4,33,38,31,4,7,32,5,16,4,3,0,2,0,5,2,3,3,2,0,3,17,29,5,2,20,8,12,34,6,16,1,0,19,7,0
2004,1,1,0,3,1,0,4,0,0,0,0,0,0,13,16,0,16,0,0,51,12,0,0,5,5,0,1,0,0,0,0,0,10,42,0,0,0,0,0,5,42,41,7,7,2,0,14,34,0,9,108,24,55,14,0,40,54,0,91,0,72,2,0,13,2,0,0,2,23,32,19,4,1,21,3,17,5,2,0,5,0,0,1,5,12,4,0,7,1,17,2,0,12,8,17,42,5,15,0,0,28,10,0
2005,1,0,0,2,4,0,18,1,0,1,0,0,0,3,17,0,12,0,0,38,10,1,0,3,5,0,1,0,0,0,0,1,8,47,0,0,1,0,0,11,19,44,6,2,1,0,6,23,0,6,68,21,51,15,1,30,27,0,48,0,54,1,0,10,1,0,0,3,32,22,28,1,0,25,6,7,10,2,0,4,0,0,1,5,18,2,0,3,2,15,4,1,10,10,23,42,3,16,0,0,22,11,0
2006,0,0,0,1,7,0,8,1,0,0,0,0,0,10,25,0,25,0,13,42,7,0,0,4,5,0,0,0,0,0,0,0,14,48,0,0,0,0,1,6,24,39,3,9,5,0,6,9,0,13,87,25,59,10,0,34,74,0,48,0,48,0,0,8,1,0,0,3,30,36,19,5,2,20,5,9,2,3,0,2,0,2,0,6,10,1,0,3,4,10,5,0,9,4,11,32,1,10,2,0,35,9,0
2007,0,1,0,10,5,1,14,3,1,0,0,0,0,0,27,0,12,0,6,52,5,0,0,2,2,0,0,0,0,1,0,0,3,56,0,0,0,0,0,9,28,38,7,6,2,0,7,11,0,8,100,24,60,19,0,41,47,0,41,0,85,3,0,10,6,0,1,1,27,31,25,12,3,50,1,11,6,3,0,3,0,1,0,3,21,0,0,7,0,18,9,0,11,4,20,42,4,13,0,0,36,13,0
2008,0,1,0,14,4,0,32,1,0,0,0,0,0,4,28,0,14,27,2,35,17,1,0,0,3,0,0,0,0,0,0,0,7,41,0,0,0,0,0,4,35,37,5,4,2,0,7,12,0,3,103,25,46,18,0,45,26,0,78,1,86,0,0,8,7,0,1,1,24,31,37,3,2,36,1,7,7,7,0,0,0,2,1,6,10,2,0,7,2,25,3,0,16,12,24,33,4,13,0,0,18,9,0
2009,0,0,0,2,3,0,41,0,1,0,0,0,0,6,29,1,18,3,0,44,3,0,1,1,6,0,1,0,0,2,0,1,12,51,0,0,1,1,0,6,28,36,6,3,2,0,6,26,0,5,80,24,39,3,0,26,21,0,86,2,70,3,0,3,4,0,1,2,15,16,25,5,0,39,1,8,7,2,0,1,0,3,2,1,14,1,1,3,1,11,8,1,14,11,25,32,4,7,1,0,25,14,0
2010,0,1,0,3,2,0,10,0,0,0,0,0,0,9,30,0,12,162,2,33,9,1,0,3,6,0,2,0,0,0,0,0,10,56,0,0,0,0,1,6,20,36,7,6,3,0,11,20,0,2,55,21,50,3,0,32,24,0,60,0,57,0,0,14,2,0,1,1,13,31,15,5,0,39,0,8,4,2,30,1,0,2,0,1,13,4,0,3,0,14,6,0,13,6,18,32,8,10,0,0,36,11,0
2011,0,0,0,4,4,0,14,0,2,0,0,0,0,4,14,0,22,0,6,28,10,0,1,3,3,1,2,0,0,0,0,0,5,44,0,1,0,0,0,8,9,26,9,2,4,0,17,23,0,4,54,18,40,5,1,20,31,0,81,4,55,1,0,2,6,0,0,3,19,24,28,3,0,17,1,10,7,1,0,0,0,0,0,3,16,3,0,5,0,14,3,0,13,19,15,9,5,10,1,0,21,7,0
2012,1,0,0,8,5,0,52,0,0,1,1,0,0,0,26,0,11,2,0,35,10,1,2,6,4,0,2,0,0,0,0,0,4,46,0,0,0,1,0,10,16,35,7,1,0,0,7,14,1,3,64,21,42,15,0,21,20,0,74,3,52,1,0,4,3,0,0,2,15,27,28,7,8,16,2,3,11,2,0,0,0,1,1,2,7,1,0,4,9,17,13,1,14,9,14,21,6,15,0,0,11,13,0
2013,0,0,0,15,2,0,50,0,0,0,0,0,0,5,8,0,18,0,0,37,18,0,1,6,4,0,3,0,2,0,0,2,11,47,0,0,0,0,0,7,23,30,9,4,1,0,15,33,0,9,47,21,35,9,0,19,12,0,63,0,27,1,1,7,0,0,0,0,15,26,13,0,2,27,0,6,9,2,0,0,0,0,0,3,16,1,0,4,6,7,7,1,11,10,22,39,5,10,0,0,26,15,0
2014,0,1,0,1,2,0,13,2,0,0,0,0,0,5,18,0,9,4,3,39,13,0,0,2,5,0,1,0,0,2,0,1,13,63,0,0,0,0,0,9,18,27,1,3,1,0,7,18,1,4,43,16,24,7,0,19,24,0,78,0,73,2,0,5,0,0,0,0,23,32,15,1,1,21,0,7,3,2,0,3,0,1,0,5,8,0,0,3,0,18,23,0,1,13,27,50,3,7,1,0,25,10,1
2015,0,0,0,1,0,0,54,1,0,0,0,0,0,4,7,0,7,0,6,41,10,0,0,4,2,0,3,0,0,0,0,2,14,72,0,0,0,1,0,12,27,24,9,0,1,0,1,29,2,18,39,18,16,5,1,24,5,0,78,0,42,2,0,6,1,0,0,2,25,28,21,2,1,21,7,2,19,1,0,1,0,0,0,3,8,0,0,3,0,16,13,1,5,16,26,42,11,16,0,0,12,27,0
2016,0,0,0,4,0,0,20,1,1,0,0,0,0,6,25,0,10,0,4,27,6,0,0,3,2,0,1,0,0,0,2,0,8,79,0,0,0,2,0,4,12,27,11,7,4,0,3,26,0,3,47,11,31,5,0,23,17,0,41,0,36,0,0,5,1,0,0,1,12,29,9,1,1,40,3,0,11,1,0,1,0,0,1,3,6,0,0,5,0,20,8,0,9,19,29,35,5,9,0,0,22,15,1
2017,0,0,0,8,5,0,62,1,0,0,0,0,0,1,13,0,16,2,0,21,21,0,1,4,1,0,0,0,0,1,0,1,5,44,0,0,0,0,0,4,16,29,6,4,2,0,0,19,1,4,43,8,17,2,0,14,11,0,49,0,38,2,0,2,3,0,0,0,17,24,22,2,9,26,1,2,14,0,0,0,0,0,3,1,6,1,0,2,4,18,7,1,3,20,14,43,2,18,2,0,19,17,1
2018,2,1,0,11,2,0,48,0,1,0,0,0,0,4,13,0,15,0,3,16,14,0,0,5,4,0,0,0,0,0,1,0,9,30,0,0,0,0,0,2,8,23,8,4,1,0,0,15,0,8,64,12,26,3,0,16,9,0,33,0,23,0,0,10,3,0,0,0,13,19,19,10,7,16,1,8,9,0,0,1,0,5,0,7,8,7,0,1,1,28,11,2,7,17,15,21,4,13,0,0,20,19,2
2019,1,0,1,1,1,0,32,2,1,1,0,0,0,10,8,0,13,0,5,25,16,0,0,3,2,0,2,0,1,0,0,10,15,39,0,0,0,0,0,16,36,35,12,2,2,0,0,42,1,7,83,30,6,1,0,16,5,0,36,0,72,0,0,10,4,0,0,1,18,28,22,2,0,8,4,2,16,2,0,2,0,0,0,5,12,0,0,1,1,23,9,1,24,13,46,57,12,20,2,0,20,23,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,1,0,1,0,0,52,1,1,0,0,0,0,6,5,0,17,22,0,34,7,0,0,3,4,0,0,0,0,0,0,2,17,58,0,0,0,0,0,8,14,43,8,2,3,0,6,19,5,16,54,5,19,4,1,12,13,0,50,0,45,0,0,9,0,0,0,2,12,17,11,1,6,17,0,0,9,1,0,1,0,0,0,3,15,2,0,6,4,30,14,0,4,12,22,34,9,4,0,0,13,32,2
2022,1,2,0,5,2,0,57,0,2,0,0,0,0,2,20,0,28,2,0,26,13,0,0,4,1,0,0,0,0,0,1,1,5,49,0,0,1,0,0,2,23,38,4,3,0,0,1,20,1,7,42,9,27,0,5,13,6,0,100,0,49,2,0,6,5,0,0,0,13,18,22,2,1,38,2,20,0,3,0,0,0,6,0,1,12,3,0,1,1,19,11,0,7,6,19,38,8,7,0,1,10,16,8
2023,0,1,0,10,0,0,52,1,0,0,0,0,0,2,22,0,22,2,1,25,8,0,0,2,5,0,0,1,0,0,0,0,3,49,0,0,0,0,0,1,15,22,4,2,0,0,1,17,5,3,35,9,28,1,0,19,18,0,66,0,44,1,0,3,3,0,0,0,17,21,10,0,1,48,11,2,2,1,0,2,0,2,0,2,9,0,0,2,2,27,23,0,3,10,20,11,5,2,0,0,8,7,9
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
