1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,0,4,0,7,0,0,54,1,0,0,0,0,0,5,1,1,6,1,0,8,1,0,0,7,0,0,1,5,5,3,8,0,46,0,51,7,1,1,7,2,55,2,6,1,9,2,1,5,24,3,36,0,4,5,3,0,2,8,1,26,1,1,0,2,0,0,0,0,0,4,2,0,0,2,3,1,0,2,23,3,1,7,1,0,24,10,8,8,8,4
1997,0,30,0,1,1,4,0,0,21,5,0,0,0,0,0,1,1,0,6,2,0,4,3,0,0,14,1,4,2,3,7,6,10,1,83,0,29,3,0,11,4,2,38,2,5,3,6,3,0,10,17,5,40,0,6,4,5,0,7,18,0,30,1,4,0,2,1,0,2,1,1,1,4,3,0,6,7,2,0,2,10,5,2,8,2,3,20,9,6,5,12,11
1998,1,4,0,0,1,11,0,0,12,1,0,0,1,0,0,0,0,0,3,0,0,6,4,0,0,19,1,2,1,5,6,3,24,0,67,0,19,2,3,9,5,3,39,0,6,4,6,4,3,6,24,3,47,0,8,2,9,0,6,3,0,30,2,2,0,0,1,0,1,0,5,2,2,3,0,2,7,3,0,4,13,1,4,13,2,1,19,13,2,12,15,11
1999,0,0,0,1,0,3,0,2,13,3,0,0,0,0,2,0,2,0,7,2,0,6,1,0,0,3,2,1,0,12,8,1,8,0,57,0,38,2,1,6,9,4,33,0,9,0,6,4,2,7,23,1,34,0,3,6,16,0,13,1,0,23,4,2,0,3,0,0,0,0,2,3,4,0,0,8,7,4,0,1,20,2,3,14,2,5,13,8,8,5,5,11
2000,0,0,0,0,2,2,0,1,13,17,0,0,2,0,0,3,1,0,6,1,0,5,0,0,0,15,0,3,1,8,8,3,9,0,49,0,26,3,1,3,7,2,13,8,8,2,13,8,2,4,36,1,33,0,2,1,9,0,3,0,0,17,1,4,0,2,1,0,0,0,1,1,4,2,1,3,1,3,1,5,22,2,2,17,4,1,13,11,4,7,17,23
2001,0,0,0,0,0,4,0,1,8,8,0,0,2,0,0,2,0,1,4,4,0,5,3,0,0,16,1,1,2,8,8,5,15,0,63,0,29,2,0,5,1,0,75,7,3,2,9,5,0,6,33,0,38,0,1,4,9,0,7,0,0,28,1,3,1,0,0,1,0,0,3,0,4,3,1,5,7,2,0,7,31,1,4,20,0,3,13,15,9,6,14,4
2002,0,0,0,2,0,8,1,1,61,10,0,0,1,1,0,0,1,0,9,5,0,11,4,0,0,1,1,1,2,11,4,5,14,1,53,0,19,1,3,7,11,0,36,2,18,1,12,6,0,13,32,0,30,0,5,3,4,0,6,4,0,19,0,2,0,3,0,2,0,1,2,2,6,0,1,9,4,3,1,3,34,5,4,18,4,2,10,14,10,11,13,7
2003,0,0,0,0,1,2,1,2,22,1,0,0,0,0,0,4,1,0,1,1,0,8,0,0,0,12,1,2,0,4,8,0,16,0,39,0,28,0,1,5,7,1,32,2,6,3,14,6,1,13,22,3,30,0,6,0,2,2,7,5,0,20,1,3,1,0,0,2,0,1,2,1,2,0,0,8,3,3,3,5,25,2,4,13,1,0,20,6,3,4,8,7
2004,0,1,0,0,1,5,0,0,20,11,0,0,1,2,0,6,1,0,2,3,1,9,0,0,0,7,1,2,3,6,4,6,9,0,48,0,16,2,3,6,5,2,39,0,16,1,9,3,4,14,30,2,41,0,3,0,3,0,4,0,0,14,0,2,0,0,0,0,0,0,1,1,5,0,0,5,3,3,2,5,19,4,1,18,0,1,12,2,12,7,10,7
2005,1,4,0,0,1,3,2,0,12,1,0,0,2,0,1,3,0,0,5,0,0,9,3,0,0,8,0,0,2,11,10,7,7,0,44,0,29,3,4,7,4,3,27,0,12,1,12,3,1,9,23,2,30,0,5,2,3,1,1,5,0,17,2,4,0,3,1,0,0,0,1,3,2,4,2,5,4,2,1,4,16,1,2,28,2,1,10,16,11,10,11,12
2006,0,0,0,0,0,8,0,0,15,4,1,0,1,2,0,5,1,0,2,0,0,9,0,0,0,6,1,2,1,8,10,6,8,1,40,0,14,7,1,13,3,2,33,0,12,0,9,6,1,11,34,4,32,0,1,1,2,3,5,2,0,23,1,2,0,0,0,1,0,1,0,1,4,1,1,4,5,1,1,3,22,2,3,25,0,1,9,7,7,7,5,16
2007,0,1,0,0,0,1,0,0,13,1,0,0,1,0,0,1,2,0,2,3,0,8,0,0,0,6,3,0,1,7,3,4,18,1,58,0,11,8,4,10,3,5,22,5,13,0,9,5,1,12,23,1,43,0,3,2,5,1,3,3,0,23,1,4,0,1,0,2,0,1,1,0,5,3,0,3,1,2,0,4,15,4,1,23,0,2,13,10,8,10,9,11
2008,0,0,0,0,1,4,0,2,20,1,0,0,0,1,1,5,0,0,2,4,0,14,1,0,1,4,2,0,2,14,12,4,19,0,40,0,17,1,4,7,6,2,11,1,18,2,10,5,1,11,27,2,35,0,7,0,8,0,4,4,0,20,2,2,0,1,0,0,0,0,0,0,6,3,1,7,6,1,2,2,19,0,1,26,1,3,18,5,11,13,3,14
2009,0,12,0,0,0,0,0,0,12,4,0,0,0,1,0,6,0,0,4,3,0,9,0,0,0,14,0,0,0,11,10,5,6,0,34,0,8,1,2,4,5,4,27,1,11,1,10,11,0,10,23,3,31,0,3,0,3,4,6,0,0,21,2,0,0,1,0,2,0,0,1,1,4,0,3,5,5,4,2,0,18,1,3,17,1,1,14,8,6,9,9,17
2010,0,1,0,1,2,1,0,0,18,5,0,0,1,0,0,2,0,0,1,2,0,11,0,0,0,3,2,1,1,9,14,3,7,0,46,0,10,0,4,6,3,2,41,5,10,2,22,3,0,9,36,7,36,0,4,0,0,3,5,0,0,23,2,1,0,1,0,2,0,0,0,2,5,1,1,4,1,1,1,3,16,1,2,15,2,0,15,16,7,5,11,5
2011,0,0,0,0,4,1,0,0,11,0,0,0,1,1,0,2,0,1,5,5,0,15,3,0,0,6,0,0,4,5,10,5,16,0,44,0,5,1,4,7,5,5,23,0,4,3,9,7,0,10,20,1,36,0,10,0,0,2,4,6,0,25,1,0,0,1,0,2,0,0,0,1,2,1,0,6,2,1,1,1,21,2,0,15,1,2,17,6,9,7,6,10
2012,0,1,0,0,2,0,0,0,18,0,1,0,0,1,0,2,0,2,5,1,0,16,1,0,0,4,0,1,4,7,9,3,11,0,47,0,15,2,3,8,4,3,7,0,10,1,10,7,0,14,26,4,40,0,3,0,2,9,5,6,0,21,4,4,0,3,0,2,0,1,0,0,3,1,1,4,1,3,4,1,15,2,1,22,0,2,10,15,8,3,12,5
2013,0,0,0,0,4,0,0,0,13,6,1,0,0,0,1,4,0,0,2,1,0,8,0,0,0,4,0,0,1,11,5,2,7,0,25,0,30,5,5,6,5,1,21,0,10,2,6,6,0,6,21,3,33,0,2,0,1,6,0,3,0,19,1,2,0,0,0,0,0,2,0,1,6,1,1,1,4,0,4,2,14,1,1,23,0,3,14,5,10,6,6,11
2014,1,0,0,0,2,0,1,0,26,9,0,0,1,0,0,5,0,3,1,4,0,12,0,1,1,0,0,1,0,6,14,5,8,1,31,0,14,5,3,11,11,1,13,0,8,1,11,8,0,10,17,2,29,0,6,0,1,2,4,0,0,17,3,2,0,3,0,1,0,0,0,2,5,0,1,3,4,1,2,2,22,2,4,21,1,1,22,3,6,5,7,8
2015,0,0,1,0,0,0,0,0,14,10,4,1,1,2,1,3,0,0,4,5,0,12,0,0,1,3,0,0,1,3,12,6,12,2,37,0,13,6,6,6,8,1,19,0,26,1,10,7,0,9,34,3,31,0,8,0,4,3,3,1,0,19,1,4,0,2,0,1,0,2,1,1,5,1,0,6,7,4,2,5,11,2,3,17,0,0,22,4,7,5,10,5
2016,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,3,1,0,6,1,0,0,6,0,1,0,3,6,3,12,0,42,0,4,2,31,6,5,2,24,0,5,2,10,3,0,8,27,1,23,0,8,0,0,5,3,3,0,16,1,3,1,2,0,0,0,1,1,2,4,3,1,1,3,3,2,1,9,3,0,7,0,1,14,2,4,6,10,3
2017,0,0,1,0,2,1,5,0,15,0,5,0,0,0,2,3,0,0,1,2,0,13,2,0,0,0,0,0,0,3,12,8,7,1,37,0,14,3,1,5,9,1,21,2,13,2,9,6,0,14,33,3,25,0,5,0,3,7,4,1,0,21,4,1,0,2,0,0,0,0,0,0,8,1,1,4,3,4,2,0,15,3,1,15,0,4,26,9,9,6,11,13
2018,0,0,1,0,0,0,0,0,14,6,1,1,0,0,3,6,0,0,6,1,0,10,0,0,0,3,0,1,0,5,13,11,13,6,22,0,2,10,2,4,3,4,13,2,12,0,7,8,0,8,32,0,30,0,9,0,10,0,4,0,0,21,5,1,0,2,0,0,0,1,0,2,8,0,3,3,3,1,4,0,7,4,12,28,0,0,19,1,2,16,6,13
2019,0,0,2,0,0,2,0,0,14,1,0,0,1,2,0,5,0,0,4,2,0,17,0,0,0,3,0,2,1,6,8,4,4,1,24,0,12,3,3,5,4,1,15,0,10,2,7,9,0,9,14,1,25,1,6,0,5,1,1,4,0,21,1,2,0,4,0,1,0,0,0,1,7,2,1,2,6,0,3,0,15,0,1,23,0,2,13,9,7,7,6,5
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,1,0,1,1,0,0,13,3,1,0,0,1,0,5,0,0,2,1,0,9,0,0,0,8,0,0,2,9,8,5,6,9,22,0,11,1,2,8,5,1,13,1,12,1,9,2,1,2,22,3,26,0,10,0,0,1,0,0,0,25,0,4,0,1,0,0,0,0,1,0,6,0,0,6,2,0,4,0,15,2,0,24,0,0,16,4,3,12,7,7
2022,0,0,0,0,0,0,0,0,20,8,3,0,1,3,1,0,1,1,2,0,1,6,1,0,0,2,0,0,1,3,14,5,7,2,27,0,15,3,0,10,2,2,11,0,28,0,6,4,0,8,20,5,25,0,3,0,0,0,3,2,0,23,2,3,0,0,0,1,0,1,3,2,6,0,0,4,2,0,1,1,18,0,1,27,0,1,4,3,3,6,7,11
2023,0,0,1,0,0,2,0,0,20,1,0,0,1,1,0,1,0,0,1,2,1,5,0,0,0,8,0,0,0,6,19,7,6,0,23,1,8,1,0,11,5,1,14,0,19,1,15,7,0,6,21,1,40,0,7,0,0,0,2,0,0,21,2,5,1,1,0,1,0,1,1,1,2,2,0,5,5,0,0,7,18,1,1,25,0,2,15,9,2,7,4,6
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
