1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,0,0,1,0,0,0,1,0,7,0,1,0,18,23,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,5,0,1,2,1,0,4,1,2,4,10,4,1,7,0,4,0,9,0,40,0,24,11,7,51,3,0,20,16,3,9,7,0,4,1,54,15,7,41,2,6,19,4,25,14,0,0,36,5,2,15,40,2,1,2,2,0,1,0,0,29,0,4,1,0,0,3,0,3,0,1,26,0,0,27,0,1,0,12,3,0,48,3,0,7,0,0,3,0,10,13,7,36,12,12,72,3
1997,0,0,0,0,0,0,1,0,1,0,2,1,44,26,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,0,1,1,3,9,7,3,1,8,0,6,0,16,0,47,0,32,13,12,59,12,1,16,29,0,10,6,1,6,0,29,12,4,31,0,4,15,1,32,16,0,0,32,4,0,12,50,4,4,3,1,0,3,0,1,30,1,4,4,0,5,1,0,12,1,0,32,0,2,34,1,1,0,4,4,0,33,1,0,19,0,1,5,0,16,13,6,21,8,1,55,6
1998,0,1,2,1,10,0,1,0,4,1,0,4,4,22,1,1,0,0,0,3,0,1,0,1,1,2,0,1,1,0,1,0,1,1,0,0,0,0,6,3,10,5,2,8,1,4,0,13,0,38,0,33,4,13,43,10,3,11,8,2,9,12,1,8,1,29,11,6,41,1,2,8,2,13,8,0,0,25,8,1,23,32,0,1,5,0,1,0,0,0,34,0,1,1,1,4,0,0,4,2,1,21,0,1,29,0,0,0,5,2,0,45,3,0,18,0,1,2,0,13,11,3,13,5,4,48,5
1999,0,0,8,0,0,0,0,0,2,0,0,0,9,49,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,1,4,0,3,4,2,0,1,0,0,2,11,5,0,5,0,14,0,10,0,52,0,21,12,8,47,7,0,20,21,1,17,21,1,4,4,35,16,8,29,2,5,12,2,28,12,0,0,36,7,0,30,41,1,2,0,0,0,0,0,1,29,0,2,1,0,2,0,0,6,0,0,27,0,1,27,0,0,0,10,4,2,39,3,0,14,0,2,1,0,7,10,4,22,14,7,81,9
2000,0,0,0,0,6,0,0,1,8,0,0,2,1,28,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,2,0,1,4,3,0,0,4,0,1,6,3,2,9,0,6,0,7,0,43,0,30,2,10,76,5,1,13,21,0,14,15,2,6,10,35,8,4,27,0,4,16,2,28,14,0,1,46,12,2,27,28,2,1,2,0,0,1,0,0,24,0,0,0,0,1,1,0,7,0,0,23,0,1,31,0,0,0,6,12,1,40,3,0,17,0,0,1,0,19,10,1,19,11,8,70,1
2001,0,0,0,0,5,0,1,0,3,0,1,2,4,21,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11,0,4,2,4,0,0,0,4,2,17,5,2,7,5,7,0,12,1,50,0,34,15,14,41,3,2,18,13,1,9,26,0,3,1,43,10,2,33,0,7,22,5,33,21,0,0,13,5,1,19,51,2,0,2,2,0,0,0,0,22,0,3,1,0,3,3,0,14,0,0,32,0,1,37,0,0,0,6,8,2,59,1,3,17,0,1,3,0,11,6,3,22,8,5,73,4
2002,0,0,1,1,10,0,0,0,1,0,1,2,9,27,4,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,5,0,2,3,2,0,0,0,2,11,11,5,0,4,4,3,0,10,0,44,0,38,20,9,57,9,1,15,15,0,8,13,2,2,7,24,8,3,38,1,3,19,2,29,15,0,0,36,5,1,18,43,3,1,3,3,0,2,0,0,34,0,1,1,0,10,2,0,10,0,1,22,0,0,30,0,0,0,4,9,0,48,2,2,10,0,0,3,1,14,13,3,18,9,5,77,9
2003,0,0,2,0,4,3,0,0,5,0,0,1,14,25,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7,7,0,3,0,3,0,5,1,8,5,6,3,0,7,2,4,1,13,0,38,0,34,12,13,60,8,1,22,18,0,8,16,0,6,3,24,7,7,44,0,9,19,4,47,16,0,0,34,5,2,20,66,1,3,3,0,1,0,0,1,33,0,1,0,0,12,3,0,11,0,2,36,0,3,44,0,0,0,12,5,0,54,4,8,6,0,0,0,0,19,18,5,17,10,3,61,2
2004,0,0,0,0,5,0,0,0,7,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,4,4,2,0,0,2,0,5,7,1,1,12,0,1,0,12,2,25,0,27,12,9,59,12,3,11,9,0,21,14,1,3,6,19,12,4,34,0,9,10,3,30,18,0,0,21,8,1,15,55,1,1,3,3,0,1,0,1,23,0,0,2,0,7,5,0,13,1,1,26,0,1,40,0,0,0,6,9,2,46,5,7,13,0,0,5,0,21,8,4,15,15,4,40,6
2005,0,0,1,0,7,1,0,0,4,0,1,5,20,33,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,1,3,0,6,5,5,0,6,1,5,5,5,5,3,4,1,5,0,16,0,36,0,27,24,15,54,12,0,17,15,1,16,16,2,1,2,32,13,3,38,0,14,14,4,40,11,0,0,28,5,1,14,55,4,4,5,1,1,2,0,2,25,0,1,0,0,5,6,0,4,0,1,29,0,0,32,0,0,0,15,13,0,51,1,6,12,4,0,7,0,23,17,5,22,10,1,57,3
2006,0,0,1,1,5,1,0,0,1,0,1,3,4,28,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,6,0,4,2,6,0,0,0,5,1,10,2,1,4,1,0,2,16,0,41,0,32,11,10,60,7,2,17,22,2,4,23,1,2,2,24,19,6,53,1,12,26,2,34,15,0,0,22,4,0,7,46,1,1,2,1,1,2,1,0,33,0,2,0,0,4,5,0,5,1,3,19,0,1,38,0,0,0,11,30,2,51,5,3,12,0,0,7,0,13,11,2,20,10,3,44,8
2007,0,0,2,1,7,0,0,0,3,0,1,0,2,39,4,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,7,1,3,2,7,0,0,0,2,3,10,5,1,3,6,8,4,8,2,41,0,28,9,23,53,11,1,21,27,2,7,27,3,5,8,30,14,7,47,3,11,20,5,24,10,0,1,18,6,2,15,38,5,0,2,1,0,0,0,0,21,0,1,0,0,10,1,0,2,1,0,25,0,1,34,0,0,0,9,13,1,42,6,10,27,0,0,4,0,23,13,3,8,14,2,44,5
2008,0,0,0,0,4,1,0,0,5,0,0,2,8,41,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,3,3,3,5,0,0,1,1,6,7,0,1,3,1,0,2,17,0,42,0,36,14,10,53,11,3,19,13,1,9,15,1,5,12,25,15,5,53,2,7,20,2,23,13,0,0,18,4,1,10,38,3,1,1,2,1,1,0,0,28,0,2,0,0,7,1,0,4,1,1,21,0,1,42,1,0,0,4,15,3,53,7,8,29,1,0,6,0,21,5,3,14,18,6,66,6
2009,0,0,1,0,5,0,3,0,4,0,1,1,2,23,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,2,1,4,2,7,0,0,0,3,3,9,0,1,5,3,2,0,10,0,34,0,26,19,10,50,11,3,13,19,3,5,11,0,5,2,29,19,7,45,3,16,23,3,23,13,0,0,22,5,1,10,33,5,1,2,1,1,2,0,0,25,0,1,1,0,14,1,0,3,0,1,27,0,0,37,0,0,0,15,10,2,46,5,5,17,1,0,1,0,17,12,1,17,13,2,86,7
2010,0,0,0,0,4,0,0,0,5,0,0,0,7,40,1,0,0,0,0,3,1,0,3,0,0,0,0,1,1,0,7,2,7,5,5,0,0,1,3,5,4,4,2,4,3,7,0,18,0,43,0,25,9,8,56,12,2,26,18,0,6,17,0,3,1,20,11,7,46,5,11,29,5,19,8,0,0,23,12,1,11,37,4,1,2,2,1,2,0,1,33,0,0,3,0,2,3,0,4,0,1,29,1,1,35,0,0,0,6,12,6,75,8,4,20,0,0,2,0,17,8,3,28,8,1,68,5
2011,0,2,2,1,7,0,1,0,4,0,2,1,7,34,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,2,2,7,2,0,1,0,3,4,7,3,0,5,2,2,0,24,0,45,0,27,9,15,69,8,3,30,22,2,6,14,0,1,4,32,7,5,44,1,15,24,4,22,10,0,1,30,6,0,4,40,1,1,1,2,0,1,0,0,30,1,0,0,0,5,0,0,4,3,1,19,0,0,34,0,0,0,5,15,6,68,7,8,12,0,0,1,0,12,6,0,15,7,1,73,4
2012,2,2,2,0,14,1,2,0,5,0,1,1,26,42,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,7,1,3,5,6,0,0,1,3,5,7,2,2,5,2,2,0,9,0,41,0,32,9,12,62,4,3,21,41,0,1,11,0,0,0,19,9,8,38,1,9,11,2,21,13,1,0,38,5,2,7,43,2,3,2,1,1,0,0,0,24,0,0,0,0,8,1,0,1,0,1,23,0,1,30,0,0,0,13,12,7,52,6,5,12,0,1,3,0,15,7,0,14,13,2,82,2
2013,0,0,2,1,5,0,1,0,4,1,1,1,6,33,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,1,8,1,11,1,0,2,4,13,9,4,1,5,3,1,0,16,0,45,1,28,14,16,78,8,2,24,30,0,3,8,0,3,2,18,17,5,36,0,12,30,4,14,15,0,0,22,1,0,9,43,3,1,6,1,1,0,0,0,22,0,0,1,0,6,2,0,4,1,0,18,0,0,25,0,0,0,10,17,3,80,7,4,15,0,0,2,0,21,8,2,18,11,1,75,6
2014,0,0,0,2,9,0,1,0,3,0,1,1,16,44,3,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,3,3,3,5,5,1,0,0,2,5,2,1,0,5,3,0,4,22,3,40,0,45,11,19,67,9,3,11,19,1,3,1,1,0,0,26,8,6,38,0,16,14,6,25,18,0,1,17,1,1,4,41,3,1,2,1,1,2,0,1,23,0,0,1,0,7,0,1,3,2,1,21,0,1,36,2,0,0,10,7,3,61,5,2,21,0,0,3,0,18,7,0,14,11,2,96,8
2015,0,1,1,1,8,1,2,0,5,0,1,1,22,32,1,0,0,0,0,3,0,0,1,0,0,0,7,0,1,1,5,1,6,0,8,1,4,0,4,7,5,1,1,3,0,1,0,16,1,40,0,34,9,8,64,4,3,13,25,1,4,20,0,1,2,26,15,9,35,1,11,27,5,28,22,0,0,27,3,4,4,73,2,1,1,0,1,0,0,0,39,1,1,0,0,3,0,0,5,2,0,22,0,1,24,0,0,0,7,13,2,68,5,2,13,0,0,6,0,13,7,3,18,11,0,84,6
2016,0,0,2,0,9,0,0,0,5,0,1,3,16,52,6,0,0,0,0,1,1,0,1,0,1,0,2,2,1,0,5,1,1,11,7,0,4,0,5,6,7,2,1,6,1,4,0,18,1,39,1,49,14,17,55,6,3,23,24,1,7,11,0,0,0,36,14,5,45,2,16,28,4,39,15,0,0,24,9,0,5,42,6,7,1,0,1,0,0,0,34,0,0,0,0,5,0,0,4,0,0,29,0,1,47,0,2,0,16,22,5,65,7,4,23,0,0,7,0,25,6,1,17,9,4,64,11
2017,0,2,2,0,14,1,0,0,2,0,0,9,5,40,2,0,0,0,0,2,0,0,3,0,0,0,1,0,0,2,4,2,3,8,10,0,0,0,2,5,8,1,1,7,1,0,0,15,0,48,0,44,8,12,67,3,2,11,32,1,5,11,0,2,0,17,14,2,31,3,9,21,3,13,13,0,1,30,8,5,9,47,7,5,3,0,0,0,0,0,14,1,0,1,0,4,0,0,4,5,0,20,2,0,36,0,0,0,5,13,6,65,5,4,19,0,0,6,0,23,8,0,13,7,1,85,8
2018,0,3,0,0,12,0,0,0,1,0,1,4,14,39,3,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,6,0,4,4,13,0,0,0,3,9,6,10,0,7,0,2,0,17,0,44,1,40,6,8,74,10,2,17,33,0,3,23,0,1,0,27,12,9,40,0,15,12,4,19,11,0,0,34,8,3,11,60,5,5,4,0,0,0,0,0,18,0,1,0,0,6,0,0,7,2,0,33,0,1,19,0,0,1,6,18,6,47,10,3,25,0,0,7,0,16,5,0,11,20,3,100,5
2019,0,0,5,0,6,0,0,0,2,0,0,6,15,36,8,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,3,3,4,0,0,1,3,4,4,4,0,2,1,2,0,16,1,32,0,40,3,6,84,2,4,14,32,1,3,9,0,3,0,18,9,2,38,3,9,12,0,10,16,0,1,16,3,2,4,61,3,1,5,0,0,0,0,0,10,0,1,1,0,2,0,0,7,1,0,20,0,2,33,0,1,0,8,8,6,56,8,5,13,0,0,0,0,10,12,2,13,6,0,104,4
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,1,0,28,0,0,0,2,0,0,3,8,22,4,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,2,2,9,8,0,4,1,0,11,9,4,0,2,0,0,0,14,0,49,0,27,8,8,70,4,2,17,19,0,3,9,0,1,0,14,16,3,28,0,9,28,4,14,23,0,0,18,2,1,4,66,5,3,2,0,0,0,0,0,21,0,1,1,0,4,0,0,2,1,0,21,0,0,28,0,0,0,12,14,1,63,5,1,16,0,0,6,0,24,13,0,13,14,0,67,2
2022,0,0,0,2,12,1,1,0,2,0,0,4,2,33,0,0,0,0,0,2,0,1,1,0,0,0,4,0,0,0,7,3,4,8,7,0,0,1,0,8,8,7,1,3,1,0,0,13,2,41,0,25,7,10,75,8,2,23,14,0,9,3,1,1,0,12,5,0,32,0,21,23,1,21,16,0,0,6,2,0,0,63,4,3,1,0,0,0,0,0,25,0,0,0,0,3,0,0,3,0,0,25,0,0,28,0,0,0,6,10,3,64,9,4,23,0,0,5,1,25,15,1,18,8,3,67,9
2023,0,0,1,2,22,0,1,0,1,0,4,0,7,56,2,1,0,0,0,4,0,2,1,0,0,3,3,0,2,0,4,0,4,11,7,0,0,0,0,4,6,6,0,5,1,0,1,16,1,60,0,32,8,9,72,3,2,24,14,0,12,15,2,2,0,15,23,3,65,2,14,35,6,8,16,0,0,19,5,2,0,63,3,5,4,0,0,0,0,0,25,0,0,0,0,7,0,0,4,1,0,28,0,2,35,0,0,1,3,9,6,57,5,6,15,0,0,9,0,28,7,0,14,18,0,105,8
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
