1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,2,0,0,0,0,0,0,2,0,0,0,4,1,29,1,3,16,0,0,0,0,0,3,0,0,0,0,0,0,11,1,9,1,4,0,8,4,5,0,1,2,2,4,16,0,16,10,0,1,23,2,3,11,0,0,3,16,0,0,0,1,2,39,19,4,15,8,16,0,0,0,5,4,8,0,6,1,0,5,5,0,30,4,4,0,0,30,13,3,0,6,0,3,44,0,0,10,12,10,17,0,2,3,0
1996,0,0,0,0,0,0,1,0,0,0,0,1,1,9,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,8,1,1,3,0,4,7,1,3,0,0,0,1,1,14,0,11,7,0,5,24,2,6,10,0,0,2,5,0,0,0,2,1,33,22,7,17,3,5,0,0,0,2,1,8,1,4,4,0,3,5,0,10,7,5,0,0,25,6,4,2,4,0,3,37,0,0,9,6,10,19,1,1,0,0
1997,0,0,0,0,0,0,0,0,2,0,4,5,1,9,0,7,11,0,0,0,0,0,4,0,0,0,0,0,0,17,1,5,4,4,6,11,1,2,0,0,0,0,2,21,0,14,7,0,6,13,5,2,22,0,0,9,21,0,0,1,5,3,34,25,3,20,6,13,0,0,0,2,2,5,1,5,4,2,6,8,0,36,12,10,0,0,25,16,5,0,3,0,2,37,1,3,15,14,14,17,2,1,1,0
1998,0,0,0,0,0,0,0,0,3,0,0,0,6,15,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,7,0,4,4,2,2,8,4,2,0,0,2,1,0,19,0,12,3,0,5,16,0,4,15,0,0,4,10,0,0,5,6,5,29,25,6,21,3,9,4,0,0,4,6,11,0,7,3,2,2,7,0,31,11,13,0,0,25,5,5,2,7,0,0,59,1,0,16,15,6,16,1,2,3,0
1999,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,2,0,0,0,0,3,0,0,0,0,0,0,10,2,1,3,4,2,6,3,4,0,1,2,0,2,15,0,11,13,0,1,15,5,2,11,0,0,5,13,0,0,1,3,2,30,19,15,19,6,8,1,0,0,2,3,7,1,14,1,3,1,4,0,22,14,9,0,0,21,8,2,0,8,2,1,52,2,0,10,11,9,19,2,1,4,0
2000,0,0,0,1,0,0,0,0,1,0,0,8,0,24,0,1,12,3,1,0,1,1,0,0,0,0,0,0,0,3,1,12,5,6,0,11,9,3,0,2,0,4,2,31,0,14,12,0,3,24,1,2,11,0,0,0,17,0,1,0,4,0,34,26,5,19,4,7,2,0,0,2,3,7,1,8,3,3,3,3,0,23,9,7,0,0,13,5,1,0,9,3,2,55,0,0,9,15,21,31,0,3,5,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,9,0,5,1,2,1,9,4,3,0,3,4,0,0,23,0,15,9,0,5,22,0,6,11,0,0,1,3,0,2,0,6,2,37,33,3,30,10,9,0,0,0,2,2,4,0,7,0,8,6,3,0,20,10,14,0,0,21,10,1,0,4,2,6,40,0,1,20,16,20,22,1,3,8,0
2002,0,0,0,0,0,2,0,0,0,1,0,4,0,22,0,1,22,4,0,0,0,0,2,0,0,0,0,0,0,12,1,0,4,1,3,12,4,4,0,1,1,1,2,22,0,17,8,0,10,35,2,6,18,0,0,1,7,0,1,3,21,1,39,37,5,30,13,4,2,0,0,4,1,0,1,4,0,9,2,4,0,13,3,12,0,0,16,8,0,0,8,0,1,44,0,1,23,11,12,27,2,3,7,0
2003,0,0,0,2,0,0,0,11,0,0,0,12,1,13,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,8,6,0,0,2,0,0,2,25,0,16,6,0,7,20,0,3,5,1,0,2,8,0,2,1,8,5,53,31,6,23,6,4,0,0,0,3,2,10,0,10,0,8,2,7,0,19,6,17,0,0,12,3,0,2,9,4,4,49,0,0,13,22,17,9,1,2,5,0
2004,0,0,0,0,0,0,0,1,0,0,0,11,3,14,0,0,24,3,0,0,0,0,5,2,0,1,0,0,3,5,0,3,0,7,5,14,1,7,0,3,0,0,3,22,1,11,3,0,2,14,0,2,13,0,0,3,14,0,0,0,6,6,42,45,4,22,8,9,0,0,0,2,0,5,0,6,2,8,2,1,0,10,6,18,0,0,20,4,0,8,9,2,3,49,0,1,12,10,8,19,0,2,0,0
2005,0,0,0,0,0,0,2,21,1,0,0,2,1,12,0,0,13,0,0,0,0,0,1,0,0,0,2,0,0,10,0,2,3,2,5,7,3,2,0,2,1,1,0,28,0,10,5,0,6,13,0,7,12,1,1,2,20,0,0,0,9,1,43,25,3,14,4,8,1,0,0,0,0,3,1,17,0,7,3,6,0,16,15,13,0,0,15,2,1,0,5,2,3,33,0,0,9,7,2,13,0,4,3,0
2006,0,0,0,0,0,0,0,0,0,0,0,8,2,16,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,12,0,5,1,5,3,10,2,2,0,1,0,1,1,27,0,20,3,0,6,10,1,15,9,0,1,3,19,0,0,1,4,7,42,26,6,15,5,13,1,0,0,1,1,4,0,10,0,2,1,1,0,23,4,6,0,1,22,6,1,2,6,2,2,44,0,0,11,5,16,10,2,3,3,0
2007,0,0,0,0,0,0,0,0,0,0,1,2,2,20,0,0,28,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,4,4,11,6,1,0,0,0,0,0,38,0,5,1,0,2,3,4,8,10,0,0,2,9,0,0,0,6,2,34,29,5,22,2,9,0,0,0,1,3,1,0,8,0,7,2,2,0,16,8,11,0,0,22,9,2,0,9,1,2,49,0,3,16,3,8,9,0,2,3,0
2008,0,0,0,0,0,0,0,1,0,0,3,0,4,9,0,0,32,4,0,0,0,0,2,0,0,0,0,1,0,10,0,2,4,3,2,5,5,2,0,1,0,1,0,20,0,10,7,0,6,10,0,6,3,0,0,1,43,1,1,0,5,3,32,21,3,20,5,5,0,0,0,0,1,7,1,8,0,3,1,5,0,18,4,1,0,0,20,3,0,0,7,1,5,13,0,2,14,1,8,4,1,0,2,0
2009,0,0,0,0,2,0,0,2,2,0,0,3,0,17,0,0,20,3,0,0,0,0,1,0,0,0,1,0,0,6,1,2,0,2,6,17,7,1,0,0,0,2,0,18,0,15,2,0,2,1,0,28,4,0,0,0,19,0,0,0,3,7,33,38,5,16,3,7,2,0,0,1,0,2,0,10,0,11,2,5,0,14,2,6,0,0,8,0,2,0,11,1,2,50,0,3,19,5,6,11,0,0,8,0
2010,0,0,0,0,0,0,0,1,2,0,0,0,2,12,0,0,15,15,0,0,0,0,2,0,0,0,1,0,0,13,0,0,1,3,3,8,4,6,0,3,0,0,1,25,0,15,5,0,5,10,0,8,6,0,0,5,12,0,3,0,3,3,22,20,5,8,7,7,2,0,0,2,0,3,1,8,3,2,1,3,1,18,7,9,0,0,18,1,1,0,6,1,1,28,0,0,11,6,1,4,0,0,3,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,1,26,0,0,0,0,0,2,0,0,0,0,0,0,12,1,1,1,5,2,3,2,5,0,4,0,2,1,23,0,15,5,0,4,11,0,3,7,0,1,2,11,0,0,0,3,2,18,25,5,15,7,15,3,2,1,1,1,2,0,13,0,4,3,5,0,17,8,7,0,0,9,3,3,0,4,2,0,21,0,2,10,11,2,1,0,1,1,0
2012,1,0,0,0,0,0,0,0,1,0,0,0,2,18,1,0,29,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,1,5,1,5,0,1,1,0,2,27,0,16,2,0,4,11,1,5,9,0,0,2,14,3,1,0,0,5,17,19,6,14,7,12,9,2,0,1,0,0,0,11,1,1,1,6,0,24,7,8,1,0,18,4,1,0,8,1,3,24,1,0,6,15,7,3,0,2,5,0
2013,0,0,0,0,0,0,0,0,1,0,0,4,2,8,1,0,19,14,0,0,0,0,1,0,0,0,1,0,1,10,0,1,0,5,2,8,2,7,2,0,0,0,2,21,0,14,9,1,4,13,1,6,0,0,1,2,5,0,3,1,2,9,15,19,3,12,6,9,9,0,0,3,1,4,1,10,2,2,1,10,0,20,12,8,0,0,19,8,3,0,13,1,5,22,2,1,8,9,13,13,0,1,3,0
2014,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,0,26,11,0,0,0,1,4,0,1,0,1,0,0,16,0,3,5,4,5,4,7,2,0,1,0,0,4,28,0,18,11,0,9,15,1,5,11,0,0,3,11,0,0,3,2,4,25,32,7,12,6,7,7,2,0,2,4,6,1,13,1,6,4,7,0,22,20,7,0,0,19,4,2,1,13,1,0,37,0,1,4,13,6,8,0,3,4,0
2015,0,0,0,0,0,0,0,0,2,1,0,0,0,10,0,0,23,6,0,0,0,3,4,0,0,0,0,0,0,7,1,2,0,4,2,7,7,6,0,2,1,1,4,30,0,21,8,0,10,9,0,9,9,0,2,2,14,0,0,0,0,8,22,28,7,18,10,12,0,0,0,1,2,5,0,14,1,3,2,14,1,25,17,7,0,0,20,3,0,0,10,2,2,30,0,4,9,9,2,6,0,1,2,1
2016,0,0,0,0,0,0,0,0,4,1,0,2,1,4,0,0,9,9,0,0,0,0,1,0,0,0,0,0,0,3,2,1,2,4,6,10,1,3,0,5,1,1,3,24,0,6,4,0,7,2,1,40,1,6,0,1,22,0,2,0,2,4,32,28,5,9,10,6,10,0,0,1,1,5,0,9,1,5,1,0,0,18,3,6,0,0,22,1,0,1,8,2,2,25,0,1,28,2,6,6,0,4,10,0
2017,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,0,21,3,0,1,0,0,4,0,0,0,0,0,0,13,0,1,3,3,12,12,5,4,0,1,4,2,4,46,0,12,5,0,4,18,1,2,5,0,0,1,8,0,0,0,11,7,41,29,9,7,6,5,4,0,0,1,1,4,0,17,1,9,3,0,0,15,1,2,0,0,21,2,0,1,16,4,4,44,0,1,30,2,5,2,0,0,15,0
2018,0,0,0,0,0,0,0,0,0,1,0,0,0,13,5,0,13,2,1,0,0,1,1,0,0,0,0,0,0,3,0,5,3,1,7,8,1,3,0,0,0,0,2,24,0,17,6,0,4,6,1,9,4,11,0,0,14,0,0,0,1,8,39,29,10,16,3,16,1,0,0,2,1,3,0,16,1,4,1,0,0,5,1,1,0,0,15,1,1,4,11,1,6,37,0,0,23,2,4,3,0,0,23,0
2019,0,0,0,0,0,0,6,0,0,1,0,0,1,7,6,0,28,5,0,0,0,0,2,0,0,3,2,0,0,17,0,14,9,10,11,3,8,2,0,0,0,0,4,33,0,7,3,0,7,10,0,18,7,13,0,1,23,0,0,0,0,9,24,18,8,7,2,9,5,0,0,1,3,5,0,14,1,8,3,1,0,20,0,3,0,0,23,1,0,0,13,2,4,55,0,0,28,5,4,7,0,5,34,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,0,0,1,0,0,0,0,1,0,0,0,6,4,12,0,25,1,0,0,0,1,2,0,0,0,1,0,0,2,0,5,1,0,3,10,10,3,0,2,0,0,2,24,0,12,1,0,2,4,0,6,11,0,2,1,11,0,0,0,1,4,22,24,11,8,7,3,5,0,0,0,0,5,0,8,1,0,2,0,0,23,0,6,0,0,26,2,0,3,11,0,2,76,0,1,27,4,16,8,0,2,7,0
2022,0,0,0,1,0,0,0,0,0,0,0,0,3,12,5,0,22,2,1,0,0,0,1,0,0,1,0,0,0,17,0,4,2,3,8,15,8,1,0,3,0,1,4,25,0,14,0,0,10,14,0,13,6,0,0,1,18,0,1,0,2,3,21,18,7,11,3,7,13,0,0,0,1,3,0,24,1,1,1,4,0,31,2,3,0,0,17,1,0,2,7,0,3,71,0,4,21,11,23,13,0,1,13,0
2023,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,19,1,0,0,0,2,0,0,1,0,0,0,2,0,2,1,0,1,0,0,4,0,3,0,1,2,12,0,3,0,0,3,4,0,9,7,0,0,1,9,0,1,0,0,0,13,21,3,5,2,4,2,0,0,0,1,1,0,10,0,1,2,1,0,17,0,0,0,0,5,0,1,5,6,0,1,36,0,0,8,8,3,10,0,1,5,0
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
